order_date,sku_id,order_quantity
2020-01-13,2013AA,2.5
2019-06-25,3494AA,50
2019-05-11,1967BA,90
2019-04-26,1499CA,2
2019-07-16,2291AA,56
2019-06-25,3462AA,50
2019-10-03,3420AA,2
2019-07-10,3448CA,30
2019-03-02,3399AA,5
2019-07-12,1317CA,1
2019-03-03,3079BA,54
2020-06-08,3250CA,525
2019-10-12,2044CA,4
2019-02-13,3461CA,15
2020-04-22,1956AA,1
2019-05-17,2953BA,80
2019-11-06,1382CA,8
2019-09-03,3044AA,29
2020-03-06,1445BA,4
2019-01-31,3120BA,5
2019-06-04,1586CA,150
2020-04-18,3619CA,3423
2019-03-16,1601AA,8
2020-02-25,2513CA,1
2019-08-08,1126CA,1837
2019-03-11,1586CA,3
2019-07-11,2277AA,271
2020-02-04,3512AA,1000
2019-04-29,2923CA,2
2019-07-07,3138CA,4
2019-05-12,2170BA,11
2020-04-20,2326CA,100
2019-06-10,1695CA,1
2019-07-19,2970CA,1
2020-03-10,1479CA,5
2019-09-13,2513CA,1
2019-10-09,2016CA,147
2020-06-09,1224AA,25
2019-10-13,1993AA,500
2020-01-05,1479CA,3
2019-09-03,1970CA,45
2020-02-27,1956CA,1
2020-04-26,1908AA,1
2019-07-09,3079BA,18
2019-06-17,2317CA,310
2019-12-17,3619CA,1300
2019-05-02,3502BA,40
2020-04-24,2293AA,370
2019-06-13,1382CA,7
2019-08-28,2498CA,10
2020-02-02,3125AA,4
2019-09-02,3084CA,1
2019-12-15,1956CA,1
2019-08-15,1964BA,5800
2019-04-03,1979AA,70
2019-04-20,1624AA,1
2020-02-25,3619CA,636
2020-01-18,3132BA,1
2019-05-01,2021CA,10
2019-08-05,2170BA,8
2019-10-13,3399AA,1
2020-01-04,1479CA,1
2019-10-05,1330CA,1
2020-01-10,2173CA,6
2020-01-27,3404CA,4
2019-12-23,1499AA,95
2019-02-27,1317CA,1
2019-08-23,3462AA,50
2019-06-08,3250CA,360
2019-06-11,3590BA,3
2019-11-10,2930CA,6
2019-06-02,2041CA,4
2019-02-27,1967BA,185
2020-05-04,2956AA,15
2020-03-16,1385CA,7
2020-05-13,2013AA,95
2019-12-22,1163CA,632
2019-12-29,2317CA,339
2020-01-19,3462AA,18
2019-03-25,3177CA,67.5
2019-04-11,1511CA,8
2019-08-14,3576BA,17
2019-02-11,1876AA,1
2019-02-07,3533CA,500
2019-02-25,1970CA,150
2019-05-18,3495CA,5
2019-07-26,3160BA,2
2019-04-23,2336BA,263
2020-03-03,2267CA,3
2020-06-09,1908AA,1
2020-05-17,1379CA,7
2019-03-11,2337CA,32
2019-02-08,1499AA,122
2019-07-15,1906CA,1
2019-08-10,2803BA,402
2019-06-21,3177CA,67.5
2019-11-15,3084CA,7
2020-04-16,3075AA,1
2020-03-18,3413AA,5
2019-12-29,1994AA,152.5
2019-03-12,2021CA,11
2019-02-04,2956AA,49
2019-05-25,3448CA,30
2020-03-06,1995AA,200
2019-08-12,2501CA,74
2019-03-27,1497CA,12
2019-11-07,2255CA,2
2019-04-16,2016CA,55
2019-05-15,2714CA,1014
2019-03-01,1695CA,1
2020-06-07,1953AA,2
2019-02-08,1161AA,55
2020-02-05,1464AA,1
2019-02-22,2714CA,813
2019-09-28,2189CA,2
2019-10-18,1077CA,15476
2020-06-08,1497CA,200
2019-11-03,2661CA,53
2019-12-06,3177CA,67.5
2020-02-13,1206BA,131
2019-05-30,2988AA,2
2019-10-23,3084CA,6
2020-06-05,2564BA,46
2019-02-20,1385CA,25
2019-02-02,3345AA,3
2019-02-06,1224AA,468
2019-07-26,1499AA,2735.106
2019-03-08,1601AA,3
2019-05-28,1601AA,2
2020-04-07,1995AA,40
2019-06-03,1971AA,155
2020-03-12,1967BA,895
2020-01-12,2935BA,50
2020-03-21,1497CA,22.9
2020-05-19,2508BA,1
2019-08-18,2066AA,1
2020-02-06,1116CA,2697
2019-08-22,2923CA,73
2019-04-25,1906CA,1
2019-03-06,1077CA,3519
2019-11-28,1083AA,2100
2019-08-31,2923CA,4
2020-02-09,2236CA,2
2019-06-06,2277AA,84
2019-08-12,2673BA,880
2020-01-03,3079BA,18
2019-05-26,2501CA,105
2020-01-19,2923CA,15
2019-09-19,3143CA,10
2020-04-27,1193BA,84
2020-01-01,1601AA,2
2019-05-31,3461CA,3
2019-09-02,1382CA,7
2020-03-09,1906CA,3
2020-03-22,3533CA,200
2019-02-18,3533CA,6000
2019-12-20,1990AA,315
2019-10-13,3461CA,20
2019-02-27,1956CA,4
2019-10-01,1077CA,1
2020-04-26,1906CA,5
2020-02-27,2953BA,60
2020-04-23,3193AA,13
2019-06-27,1077CA,3414
2020-03-30,2025AA,1
2019-02-21,2673BA,315
2019-05-13,1970CA,47.5
2019-10-09,1964BA,30
2019-05-28,1993AA,245
2019-12-06,2291AA,18
2019-12-23,1317CA,1
2019-02-20,3462AA,50
2019-11-08,1382CA,10
2019-02-28,3025CA,1
2019-09-07,2220BA,2
2020-01-20,3590BA,2
2019-02-09,3590BA,2
2019-09-07,2277AA,16
2019-06-15,1382CA,5
2019-04-19,1009AA,15
2019-10-08,2953BA,60
2019-02-14,1163CA,264
2019-04-19,2229AA,7
2020-04-11,1499AA,210
2020-01-18,1497CA,105
2020-06-04,2471CA,83
2019-03-01,1956CA,1
2020-03-04,2923CA,31
2020-02-29,1464AA,1
2020-01-02,2189CA,6
2019-03-02,3193AA,5
2020-03-08,1970CA,102.5
2020-04-12,1130AA,102
2020-02-26,1009AA,305
2020-03-10,2396CA,1016
2020-05-26,2867AA,7
2020-04-15,2212AA,1
2019-11-09,2317CA,308
2020-05-26,3512AA,500
2019-10-01,3404CA,4
2019-05-14,1681CA,5
2020-01-25,3619CA,4344
2019-06-08,1695CA,1
2019-04-05,2291AA,519
2019-10-21,3365CA,5
2019-10-22,2337CA,105
2020-03-01,2025AA,4
2019-03-28,1953AA,1
2020-05-10,3551CA,200
2019-04-05,2752AA,53
2020-02-29,1130AA,463
2020-02-02,1130AA,630
2019-11-20,3590BA,20
2019-05-22,3404CA,20
2019-07-12,1441AA,1
2019-07-14,1009AA,1865
2019-04-11,3143CA,3
2019-06-28,2291AA,270
2019-07-13,1484BA,447
2019-06-07,1993AA,20
2020-01-05,1907AA,1
2019-07-18,2021CA,3
2019-03-20,3271CA,4
2019-07-01,2814BA,4
2019-06-30,1993AA,282.5
2019-08-23,2938CA,2
2019-05-23,2317CA,2333
2019-10-04,1908AA,1
2019-07-17,3365CA,50
2020-02-01,2564BA,80
2019-12-19,1445BA,3
2019-09-24,3512AA,16000
2019-04-25,2326CA,72
2019-10-24,1971AA,1095
2019-02-22,3177CA,67.5
2019-12-08,2317CA,3
2019-06-25,2923CA,1
2020-04-05,3590BA,4
2020-01-14,2331CA,36
2019-05-26,3420AA,2
2019-11-21,2515BA,531
2020-06-12,1077CA,6848
2019-12-07,3494AA,120
2019-07-18,1945AA,1
2020-06-05,2953BA,30
2020-01-24,3178CA,2
2020-01-04,1464AA,2
2019-05-09,1956CA,1
2019-05-05,3160BA,6
2019-08-24,3619CA,5930
2019-05-14,1908AA,1
2019-07-03,3250CA,550
2019-07-21,2662CA,240
2019-03-07,1366BA,1
2020-02-19,1265CA,1
2019-09-30,2501CA,110
2020-06-13,3143CA,2
2020-02-27,2840AA,440
2020-01-23,2970CA,1
2019-03-13,2336BA,4955
2019-12-05,1993AA,370
2020-01-11,2277AA,164
2019-05-18,1956CA,2
2020-01-14,2229AA,2
2020-05-17,1366BA,1
2019-07-28,2326CA,53
2020-02-07,2189CA,4
2019-06-10,1921AA,1
2019-04-06,1497CA,13
2020-01-24,2189CA,3
2020-05-13,2876CA,8
2019-06-20,3462AA,100
2020-05-20,1484BA,1
2019-05-30,2173CA,3
2019-06-23,2867AA,41
2019-05-05,3365CA,20
2019-10-09,1126CA,349
2020-01-13,1385CA,17
2019-05-05,1479CA,3
2020-02-26,3404CA,4
2020-02-18,1145BA,46
2020-03-26,2200CA,46
2019-07-08,1993AA,80
2020-02-29,3551CA,1
2019-05-13,1445BA,2
2020-02-02,2988AA,1
2020-01-27,3494AA,50
2019-09-13,2714CA,847
2020-03-25,1514BA,1
2019-08-20,2988AA,1
2019-06-07,3079BA,432
2020-05-28,2212AA,3
2019-03-15,1244AA,308
2019-09-06,2646AA,55
2019-05-10,2458CA,53
2019-08-02,2212AA,6
2019-11-16,3590BA,16
2019-08-05,2935BA,8
2020-04-08,2212CA,1
2020-01-14,2621AA,1
2019-07-02,2621AA,48
2019-08-09,3619CA,1260
2020-01-18,2785BA,134
2019-08-02,1586CA,10
2020-03-23,3053AA,12
2019-03-06,3075BA,9
2020-02-27,3399AA,3
2019-09-28,3495CA,20
2019-08-17,3551CA,1000
2020-04-23,3420AA,2
2020-04-03,2317CA,86
2019-11-03,2212AA,8
2019-12-05,2564BA,209
2019-05-15,2326CA,32
2019-05-18,1145BA,50
2020-06-10,1964BA,57.5
2020-02-23,2013AA,210
2020-02-16,2501CA,103
2020-02-10,3025CA,1
2019-06-21,2021CA,4
2019-09-11,1116CA,5483
2020-04-20,3533CA,250
2020-05-03,3120BA,5
2020-05-23,2840AA,162
2019-04-27,2173CA,2
2019-05-27,3551CA,450
2019-04-02,1379CA,2
2020-01-20,3138CA,3
2019-02-28,2646AA,994
2019-04-12,3407CA,2
2020-03-01,1511CA,35
2020-03-02,3590BA,10
2019-06-24,2326CA,36
2019-04-26,1161AA,53
2019-10-10,1385CA,9
2020-04-29,2508BA,1
2019-05-04,3399AA,3
2019-02-18,1445BA,1
2019-07-17,3378CA,300
2019-05-04,1624AA,1
2019-05-01,1445BA,2
2020-06-08,1971AA,5
2019-06-15,3448CA,15
2019-08-22,2142CA,2
2019-03-31,2498BA,1
2020-01-30,3448CA,6
2019-11-10,1979AA,15
2020-04-17,1130AA,1419
2019-07-12,1908AA,1
2020-02-09,3413AA,1
2019-11-15,3053AA,30
2019-03-29,2044CA,4
2020-02-17,2956AA,29
2019-07-10,3079BA,14
2020-06-05,2938CA,1
2019-10-02,2484BA,53
2019-05-06,2867AA,2
2020-02-04,3177CA,270
2019-12-10,1906CA,1
2019-09-23,2016CA,65
2019-11-06,1993AA,756
2019-07-14,1514BA,1
2019-11-26,2923CA,85
2019-09-16,1126CA,823
2019-12-18,3420AA,1
2019-10-26,2814BA,290
2019-01-31,1497CA,15
2019-03-21,3404CA,10
2020-05-13,2956AA,1
2019-12-22,3494AA,100
2019-09-03,3461CA,26
2019-03-11,2632AA,2
2019-09-17,2025AA,16
2020-04-18,2876CA,10
2019-09-14,1907AA,1
2019-02-17,1990AA,35
2019-10-14,2763CA,1817
2019-08-29,1695CA,1
2019-02-22,1499AA,10
2019-07-14,2729AA,67
2019-03-02,3365CA,2
2019-05-06,2189CA,2
2020-02-01,3616CA,4
2020-05-10,1445BA,1
2019-08-23,3138CA,4
2019-08-20,2956AA,30
2019-11-15,3576BA,9
2020-01-01,2867AA,10
2019-09-06,2938CA,9
2020-02-11,1499AA,60
2019-12-04,2053BA,3
2019-05-07,2847BA,32
2019-12-11,3345AA,5
2019-11-19,1990AA,1120
2019-12-31,1990AA,280
2019-07-13,1382CA,30
2020-05-06,3120BA,3
2019-11-10,2953CA,1
2019-10-06,2212AA,2
2020-01-03,1953AA,1
2019-06-09,3084CA,21
2019-11-25,2234AA,1
2019-06-15,2142CA,2
2019-10-03,1499AA,360
2019-05-08,3143CA,4
2020-05-04,2970CA,1
2019-09-11,1497CA,16
2019-07-01,3494AA,50
2019-03-06,3551CA,200
2020-01-17,2766AA,40
2020-02-13,2229CA,5
2019-02-05,1993AA,1800
2019-10-14,3570CA,38
2019-02-12,2930CA,66
2020-05-24,1464AA,2
2019-11-08,1945AA,1
2019-05-23,1964BA,2.5
2019-11-29,1163CA,11
2019-10-03,1116CA,50
2020-02-05,2646AA,16
2019-08-11,2331CA,660
2019-08-03,2291AA,221
2019-01-30,1161AA,50
2020-03-29,1193BA,15
2019-10-28,1009AA,50
2020-03-30,2930CA,2
2019-10-28,2013AA,2.5
2020-05-30,2935BA,3
2020-04-11,1130AA,160
2019-02-25,1995AA,17.5
2019-12-06,1224AA,7
2020-01-18,3533CA,400
2020-03-30,3495CA,70
2020-03-04,2142CA,20
2020-04-19,2672BA,9
2019-04-01,3495CA,10
2019-02-17,2236CA,1
2019-05-16,1741BA,12
2019-02-27,3533CA,500
2020-04-25,1964BA,122.5
2019-03-16,1511CA,9
2020-06-13,1445BA,1
2020-05-20,3345AA,8
2019-04-23,3404CA,5
2019-04-16,1921AA,1
2019-11-04,2200CA,4
2019-11-04,3551CA,800
2020-02-28,3551CA,325
2019-05-11,2227AA,6
2020-02-27,2315BA,115
2019-11-03,1009AA,253
2019-07-03,1630BA,2
2019-02-05,3399AA,7
2019-04-02,2970CA,1
2019-04-22,2053BA,5
2019-03-29,2923CA,27
2020-02-19,2970CA,1
2019-02-13,3345AA,8
2019-10-24,3462AA,100
2020-06-01,2970CA,1
2019-08-07,1163CA,70
2019-12-01,1009AA,242
2020-05-07,2953CA,1
2020-03-28,3495CA,3
2020-04-14,1967BA,447.5
2019-03-06,1907AA,3
2020-02-14,3345AA,8
2019-11-06,1956CA,1
2020-03-15,1206BA,26
2019-05-17,3512AA,1000
2019-12-19,2606AA,3
2019-12-27,3120BA,4
2019-11-05,2956AA,11
2019-10-19,2956AA,28
2019-08-29,1206BA,80
2019-09-06,2060AA,1
2019-05-05,2277AA,1493
2020-05-10,2662CA,6
2019-03-04,1445BA,8
2019-02-03,2763CA,4381
2020-01-18,3143CA,11
2019-07-06,3053AA,289
2019-10-30,2342CA,210
2019-11-15,1967BA,1.5
2019-10-25,1601AA,3
2019-11-07,1970CA,62.5
2019-09-14,1499CA,1
2020-05-23,2752AA,115
2019-10-20,2189CA,11
2020-03-03,1624AA,1
2020-01-17,1193BA,29
2019-11-28,1993AA,175
2019-02-19,3502BA,15
2019-06-25,3448CA,150
2019-07-30,2096BA,5
2019-09-15,2044CA,11
2020-05-12,2291AA,122
2019-07-03,3407CA,2
2019-09-14,1971AA,205
2020-02-18,1624AA,1
2019-04-10,1445BA,4
2019-10-29,1161AA,204
2019-03-27,2013AA,285
2020-02-02,2021CA,3
2019-03-04,1499CA,2
2020-05-04,1990AA,15
2020-05-18,2016CA,12.5
2019-06-25,2200CA,7
2019-08-11,3448CA,30
2019-08-08,1464AA,1
2019-11-21,1695CA,1
2019-12-07,1224AA,71
2019-04-30,2930CA,3
2019-12-09,1130AA,368
2020-01-27,3177CA,67.5
2019-07-12,1584BA,1
2019-07-21,3345AA,15
2019-03-06,3494AA,50
2019-07-15,1630BA,10
2019-06-20,2016CA,170
2019-12-19,1650AA,8
2020-02-11,3407CA,6
2019-02-05,1584BA,1
2019-04-18,3407CA,4
2020-04-27,1486CA,2
2020-03-21,2673BA,660
2019-09-30,3132BA,1
2019-09-22,2763CA,2030
2019-08-19,1964BA,158
2019-12-19,1995AA,61
2019-04-29,2189CA,1
2019-10-15,1499AA,20
2019-02-26,3075AA,4
2020-03-01,1921AA,1
2019-03-11,3365CA,6
2019-05-22,1009AA,853
2019-06-23,1956CA,2
2019-06-21,1145BA,11
2019-05-06,1163CA,60
2020-03-22,2564BA,18
2019-12-31,1161AA,11
2020-03-12,1907AA,2
2019-04-06,2229AA,5
2019-04-16,1970CA,110
2020-01-27,1445BA,2
2019-07-26,1624CA,4
2019-12-14,1967BA,35
2020-04-21,2021CA,4
2019-08-13,2331CA,204
2019-06-28,3533CA,2000
2019-09-14,2876CA,2
2019-04-19,1077CA,100
2020-02-24,1214CA,341
2019-01-31,3250CA,1500
2019-06-23,2054CA,1
2019-02-25,1993AA,50
2019-05-28,2555CA,9
2020-05-08,3250CA,275
2020-04-22,1497CA,210
2019-02-03,3556AA,20
2019-03-13,1681CA,21
2019-07-05,1971AA,19
2019-01-31,1971AA,27.5
2020-04-18,3132BA,1
2020-05-03,2564BA,50
2019-05-17,3551CA,200
2019-05-02,2053BA,8
2019-03-19,2200CA,2
2019-03-23,3365CA,25
2019-08-17,2227AA,2
2019-05-10,2501CA,200
2020-03-29,2212CA,4
2020-06-04,1624AA,1
2019-02-06,3495CA,15
2019-07-14,2640BA,13
2019-11-23,3590BA,11
2019-04-06,2498CA,1
2019-05-02,2923CA,5
2020-03-05,1486CA,3
2019-05-27,2953BA,100
2020-01-30,3075AA,2
2019-05-08,2867AA,2
2019-05-18,1511CA,10
2019-03-19,1445BA,1
2019-10-06,1695CA,1
2020-03-17,2673BA,205
2019-06-30,3193AA,2
2020-03-10,1009AA,68
2020-05-06,2867AA,4
2019-02-14,1379CA,4
2019-05-25,2173CA,8
2020-02-09,1116CA,1570
2020-06-05,1964BA,158
2019-08-27,1921AA,1
2019-08-02,1695CA,2
2019-12-14,2013AA,60
2019-08-25,1499AA,150
2020-01-08,2025AA,5
2020-01-29,2173CA,2
2019-11-03,2956AA,7
2019-08-23,2189CA,3
2020-04-23,1945AA,1
2019-05-03,3345AA,2
2019-03-23,3084CA,1
2019-08-30,3084CA,1
2020-01-20,1624AA,8
2020-06-10,2956AA,15
2019-10-13,2564BA,52
2019-09-17,3138CA,10
2020-03-09,3193AA,10
2019-11-12,2621AA,3
2019-03-03,1317CA,1
2019-04-20,3084CA,1
2020-01-21,2021CA,5
2019-06-13,2953CA,3
2019-07-19,3025CA,4
2020-05-16,2752AA,407
2019-02-16,3345AA,8
2019-02-27,1624CA,2
2019-10-17,3079BA,15
2019-08-28,2606AA,3
2019-06-18,3025CA,1
2019-08-28,1584BA,1
2019-09-26,1385CA,9
2020-05-04,2727CA,652
2019-11-22,3461CA,2
2019-08-14,3178CA,1
2020-01-24,3420AA,2
2019-02-05,3378CA,600
2020-04-28,3423CA,2
2020-03-10,2013AA,357
2019-11-29,1126CA,27061
2020-05-03,2326CA,82
2020-04-17,3420AA,2
2019-02-24,2173CA,1
2019-05-17,1385CA,10
2019-04-08,2212AA,1
2020-05-27,1695CA,1
2019-05-01,2988AA,1
2020-01-09,2212AA,15
2019-09-25,3423CA,3
2020-05-19,2041CA,2
2019-05-19,1382CA,8
2019-08-15,2139BA,1
2019-11-16,2956AA,8
2019-11-21,2938CA,7
2019-09-26,2876CA,1
2019-07-11,2935BA,3
2019-11-16,1906CA,1
2020-02-15,1116CA,1000
2020-01-26,1511CA,8
2019-03-03,2331CA,1556
2020-01-20,1497CA,100
2019-04-26,2229AA,3
2020-03-06,3404CA,4
2019-05-15,1116CA,1091
2019-06-25,2418CA,3090
2020-05-30,2016CA,70
2019-02-27,3610AA,13
2020-03-12,1967BA,370
2019-05-22,2471CA,268
2019-12-20,1497CA,92
2020-01-30,2840AA,1000
2020-01-26,1586CA,10
2019-11-16,2923CA,3
2019-06-09,1116CA,843
2019-08-18,2317CA,100
2020-04-20,1497CA,200
2020-03-16,1497CA,250
2019-02-27,1163CA,40
2020-01-29,1497CA,150
2020-03-05,2227AA,4
2020-06-08,1317CA,1
2019-03-14,1077CA,640
2020-01-17,2564BA,85
2020-01-11,1624AA,2
2020-04-08,1956AA,4
2020-05-07,1077CA,3000
2020-02-23,2956AA,3
2019-09-09,3404CA,5
2020-03-15,3533CA,35
2019-05-23,1993AA,475
2019-03-16,1382CA,8
2020-02-10,1145BA,90
2019-11-17,2953CA,1
2020-01-07,2265BA,2
2019-03-22,3399AA,1
2019-05-15,2970CA,1
2020-03-02,1479CA,10
2019-02-07,1130AA,400
2019-12-19,3576BA,57
2019-11-18,3365CA,50
2019-08-09,2714CA,0.62
2019-07-15,3533CA,500
2020-01-11,2867AA,53
2019-03-20,1497CA,39
2019-05-12,1009AA,214
2019-04-08,2501CA,133
2019-12-07,1479CA,4
2020-03-21,1163CA,124
2019-05-09,1479CA,1
2019-05-15,3448CA,10
2020-06-10,1630BA,1
2019-04-15,3205AA,1
2020-03-22,2060AA,3
2019-04-29,1193BA,11
2020-05-23,3533CA,1530
2020-04-16,2212CA,2
2019-10-05,1317CA,1
2020-05-09,1970CA,142.5
2020-06-04,2229AA,21
2020-02-18,2013AA,100
2019-12-26,3420AA,1
2019-08-10,2867AA,32
2020-01-24,3079BA,18
2020-01-25,1499AA,50
2019-04-09,3495CA,20
2019-11-12,1907AA,1
2020-06-01,1479CA,5
2019-05-27,3413AA,30
2019-10-08,3399AA,5
2019-09-10,1130AA,250
2019-04-30,1224AA,196
2019-10-23,2227AA,4
2020-02-04,2223AA,2
2020-06-06,3138CA,3
2019-06-19,2013AA,210
2019-05-19,1964BA,660
2020-03-21,2291AA,160
2019-02-11,2935BA,10
2019-04-24,1214CA,92
2019-08-10,1317CA,1
2019-12-08,3533CA,4500
2019-07-24,2200CA,3
2019-06-30,1964BA,1935
2019-07-10,3177CA,67.5
2019-11-02,2498CA,1
2019-09-23,1994AA,15
2019-04-29,3250CA,40
2019-08-02,3143CA,4
2020-02-20,2840AA,16
2019-06-22,2953BA,60
2019-01-30,3512AA,1000
2019-06-20,2621AA,1
2019-07-07,1479CA,18
2019-02-21,2265BA,2
2019-03-31,1630BA,3
2019-10-08,3512AA,2100
2020-04-21,3399AA,1
2019-10-30,1497CA,250
2019-10-07,3404CA,5
2019-10-24,1445BA,1
2019-04-01,1214CA,105
2019-12-17,2267CA,4
2020-04-15,2227AA,4
2019-04-12,2930CA,20
2020-02-15,2767AA,324
2019-12-12,2337CA,495
2019-06-22,2646AA,20
2019-03-30,3407CA,1
2019-03-27,3420AA,1
2019-07-03,3193AA,13
2019-12-10,3590BA,5
2020-05-10,1255CA,1
2019-08-14,2236CA,3
2020-02-11,3345AA,10
2020-02-01,3075AA,2
2019-08-06,2752AA,37
2019-08-19,2988AA,1
2019-02-05,3079BA,474
2019-04-16,3160BA,2
2019-07-17,3413AA,2
2019-09-15,3407CA,2
2020-01-28,1995AA,575
2019-07-01,2236CA,4
2019-03-26,2227AA,1
2019-08-27,3161BA,3
2019-07-09,3143CA,4
2020-01-03,2277AA,220
2019-06-06,1586CA,5
2019-06-06,2317CA,1703
2019-05-17,1624CA,3
2019-05-08,3610AA,10
2019-02-10,3502BA,6
2019-08-25,1571AA,5
2019-08-21,3407CA,4
2020-01-23,3551CA,1000
2019-12-06,1479CA,4
2019-09-22,3378CA,300
2020-05-02,1385CA,13
2019-03-29,2200CA,6
2019-07-27,1145BA,65
2019-08-03,2021CA,2
2019-12-07,2212AA,4
2019-02-18,2170BA,4
2019-12-06,1206BA,100
2019-10-25,1464AA,1
2019-10-02,1009AA,10
2019-02-07,1630BA,5
2019-06-01,2170BA,4
2019-02-01,1382CA,7
2019-11-10,2953BA,60
2019-04-25,1497CA,40
2020-02-28,3358BA,1
2020-01-14,3413AA,1
2019-09-13,3495CA,25
2019-08-02,3413AA,10
2019-12-01,2646AA,39
2020-03-20,1624AA,4
2020-01-08,2970CA,2
2019-05-22,3512AA,6983
2019-11-21,3462AA,100
2019-10-19,1993AA,300
2020-01-10,1630BA,4
2019-05-27,2970CA,6
2020-03-05,2234AA,13
2019-02-13,2227AA,6
2020-01-25,1499CA,12
2019-10-17,3250CA,80
2019-04-21,2021CA,1
2020-02-24,1193BA,63
2019-03-08,2767AA,147
2019-10-01,3551CA,150
2019-02-12,1193BA,47
2019-02-15,1379CA,8
2019-06-02,1193BA,11
2020-03-17,2044CA,2
2020-01-15,2223AA,6
2019-07-23,2173CA,11
2019-12-18,3378CA,900
2019-06-18,1379CA,18
2019-10-18,1283CA,2
2020-04-01,1445BA,1
2019-09-25,2293AA,282
2019-02-20,1497CA,50
2020-03-23,3461CA,181
2020-01-12,1193BA,10
2019-08-19,3079BA,12
2019-02-27,1479CA,15
2019-07-16,2013AA,120
2020-01-01,1497CA,10
2019-08-21,1385CA,9
2019-02-20,1379CA,5
2019-06-19,1497CA,4
2019-02-20,2359CA,965
2019-05-20,1130AA,540
2020-01-27,2277AA,252
2019-02-24,3590BA,7
2019-10-15,2935BA,4
2020-02-28,1009AA,132
2019-06-11,1130AA,200
2019-11-07,3448CA,8
2019-07-21,1009AA,110
2019-11-22,1993AA,200
2019-03-22,2013AA,120
2019-07-23,1077CA,3409
2020-06-13,3533CA,200
2020-04-29,3084CA,2
2019-06-20,3345AA,2
2019-05-16,1906CA,1
2019-06-27,3413AA,2
2019-12-16,1907AA,1
2019-02-27,2013AA,307.5
2020-01-25,2930CA,5
2019-06-30,1994AA,392.5
2019-04-20,2953CA,1
2019-12-26,3193AA,5
2019-09-05,2953BA,30
2019-05-27,1582CA,1
2020-02-19,3576BA,25
2019-12-22,3160BA,5
2020-01-26,2766AA,67
2020-02-05,1163CA,158
2019-02-27,2173CA,60
2020-03-16,3420AA,2
2019-06-11,1499AA,250
2020-02-28,2501CA,90
2019-09-06,2953BA,50
2019-05-27,2484BA,28
2019-07-09,1907AA,1
2019-09-14,2021CA,5
2019-06-19,2326CA,700
2019-03-20,2867AA,5
2019-05-23,3533CA,525
2019-09-22,3551CA,664
2019-03-15,1953AA,1
2019-04-22,3420AA,1
2020-01-12,2212AA,3
2019-06-15,1234BA,25
2019-12-26,2484BA,30
2020-05-21,1317CA,1
2019-02-11,2876CA,1
2020-04-22,3533CA,1000
2019-04-05,2785BA,756
2019-10-03,2938CA,3
2020-02-22,2847BA,114
2019-06-27,3495CA,15
2019-05-07,3143CA,20
2019-06-20,3365CA,20
2019-07-27,1953AA,1
2019-02-13,1382CA,16
2019-04-03,3494AA,50
2020-04-08,2673BA,105
2020-03-04,3494AA,50
2020-04-02,2291AA,400
2019-08-25,3399AA,1
2019-07-04,1330CA,1
2020-05-29,3345AA,10
2020-02-27,2096BA,5
2019-10-25,1486CA,4
2019-12-02,3420AA,2
2020-05-22,1234BA,24
2020-03-25,2139BA,2
2020-01-08,2025AA,4
2019-04-07,2170BA,7
2019-08-25,1317CA,1
2019-02-04,1993AA,425
2019-08-09,2970CA,1
2019-09-13,2227AA,2
2019-09-21,2994CA,1
2019-03-20,1993AA,170
2020-01-17,2227AA,1
2020-03-10,1077CA,2798
2020-03-16,2200CA,1
2019-05-05,3502BA,2
2019-04-13,2840AA,504
2020-05-12,2336BA,70
2019-04-16,2429BA,42
2020-05-12,1266CA,2
2019-09-05,2429BA,100
2019-07-19,2935BA,6
2019-06-06,1990AA,45
2020-02-18,3512AA,2000
2019-06-14,2632AA,2
2020-05-28,2484BA,188
2020-02-04,3027CA,1
2020-04-07,3448CA,10
2019-07-27,1921AA,1
2019-05-17,1499CA,1
2020-05-25,2867AA,10
2019-08-03,1214CA,48
2020-04-28,1970CA,165
2019-11-10,1906CA,2
2019-07-31,2053BA,8
2020-02-22,3461CA,10
2020-03-17,1601AA,1
2020-02-16,2227AA,4
2020-03-07,1445BA,3
2019-04-03,3502BA,7
2019-05-17,2513CA,1
2019-07-30,2342CA,28
2019-07-02,1486CA,5
2019-07-04,2564BA,21
2019-04-13,3079BA,18
2020-03-02,3177CA,45
2019-03-10,1497CA,53
2019-06-07,3423CA,2
2019-10-16,1964BA,5800
2020-02-08,2564BA,63
2020-02-12,3533CA,900
2020-02-10,1083AA,999
2020-05-07,1163CA,33
2020-01-05,3160BA,5
2019-08-14,2876CA,7
2019-06-02,2291AA,446
2020-02-19,3205AA,1
2019-12-13,3461CA,15
2019-09-04,1479CA,3
2020-03-12,3461CA,2
2020-04-07,3084CA,1
2019-10-11,2935BA,17
2019-02-23,2025AA,20
2020-03-03,2016CA,275
2020-04-28,2487BA,3
2020-06-05,3461CA,3
2020-06-02,3590BA,7
2020-04-29,2044CA,14
2019-08-07,2564BA,155
2019-11-10,1497CA,230
2019-06-16,2396CA,1400
2019-12-06,2236CA,1
2019-07-19,2564BA,62
2019-06-24,1163CA,78
2019-08-13,3075AA,1
2019-05-08,3462AA,50
2020-05-10,3075AA,1
2019-07-19,3512AA,9731
2019-05-03,3143CA,50
2019-09-12,1624CA,1
2019-12-23,2953CA,1
